# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_21065	CP097651.1	4361690	4364353	+	2664	1577
gene-M8Y62_21070	CP097651.1	4364384	4365208	+	825	2386
gene-M8Y62_21075	CP097651.1	4365316	4365702	+	387	630
gene-M8Y62_21080	CP097651.1	4365821	4366978	-	1158	948
gene-M8Y62_21085	CP097651.1	4367145	4368578	-	1434	26707
gene-M8Y62_21090	CP097651.1	4368713	4370227	-	1515	956
gene-M8Y62_21095	CP097651.1	4370311	4371009	+	699	1225
gene-M8Y62_21100	CP097651.1	4371002	4371802	+	801	234
gene-M8Y62_21105	CP097651.1	4371839	4372462	+	624	231
gene-M8Y62_21110	CP097651.1	4372534	4372878	-	345	1520
gene-M8Y62_21115	CP097651.1	4372960	4374378	-	1419	405
gene-M8Y62_21120	CP097651.1	4374559	4375839	+	1281	595
gene-M8Y62_21125	CP097651.1	4375976	4377958	-	1983	172
gene-M8Y62_21130	CP097651.1	4377955	4378845	-	891	34
gene-M8Y62_21135	CP097651.1	4378845	4379642	-	798	29
gene-M8Y62_21140	CP097651.1	4379688	4381895	-	2208	395
gene-M8Y62_21145	CP097651.1	4382130	4384682	-	2553	4733
gene-M8Y62_21150	CP097651.1	4385073	4385207	+	135	4
gene-M8Y62_21155	CP097651.1	4385270	4385644	+	375	77
gene-M8Y62_21160	CP097651.1	4385683	4386240	-	558	175
gene-M8Y62_21170	CP097651.1	4387943	4391251	-	3309	501
gene-M8Y62_21175	CP097651.1	4391436	4391573	+	138	1
gene-M8Y62_21180	CP097651.1	4391558	4392400	+	843	59
gene-M8Y62_21190	CP097651.1	4394380	4395873	+	1494	61
gene-M8Y62_21195	CP097651.1	4395875	4397089	+	1215	26
gene-M8Y62_21200	CP097651.1	4397110	4397532	+	423	21
gene-M8Y62_21205	CP097651.1	4397532	4398047	+	516	15
gene-M8Y62_21210	CP097651.1	4398044	4398409	+	366	4
gene-M8Y62_21215	CP097651.1	4398406	4399002	+	597	20
gene-M8Y62_21220	CP097651.1	4398999	4399985	+	987	12
gene-M8Y62_21225	CP097651.1	4399972	4401165	+	1194	8
gene-M8Y62_21230	CP097651.1	4401158	4401643	+	486	0
gene-M8Y62_21235	CP097651.1	4401633	4402379	+	747	22
gene-M8Y62_21240	CP097651.1	4402376	4403176	+	801	71
gene-M8Y62_21245	CP097651.1	4403224	4405653	-	2430	965
gene-M8Y62_21250	CP097651.1	4405726	4406262	+	537	180
gene-M8Y62_21255	CP097651.1	4406262	4406978	+	717	1639
gene-M8Y62_21260	CP097651.1	4407141	4407596	+	456	5196
gene-M8Y62_21265	CP097651.1	4407656	4408537	+	882	514
gene-M8Y62_21270	CP097651.1	4408600	4409994	+	1395	1340
gene-M8Y62_21275	CP097651.1	4409991	4410470	+	480	195
gene-M8Y62_21280	CP097651.1	4410591	4411382	+	792	465
gene-M8Y62_21285	CP097651.1	4411394	4412248	+	855	614
gene-M8Y62_21290	CP097651.1	4412341	4412721	+	381	818
gene-M8Y62_21295	CP097651.1	4412757	4414010	-	1254	1104
gene-M8Y62_21300	CP097651.1	4414069	4414509	-	441	1484
gene-M8Y62_21305	CP097651.1	4414632	4415402	-	771	507
gene-M8Y62_21310	CP097651.1	4415399	4416325	-	927	1335
gene-M8Y62_21315	CP097651.1	4416510	4417172	+	663	731
gene-M8Y62_21320	CP097651.1	4417232	4417768	-	537	998
gene-M8Y62_21325	CP097651.1	4417773	4417892	-	120	2
gene-M8Y62_21330	CP097651.1	4417973	4420363	+	2391	2537
gene-M8Y62_21335	CP097651.1	4420447	4422045	-	1599	2781
gene-M8Y62_21340	CP097651.1	4422191	4422538	+	348	2716
gene-M8Y62_21345	CP097651.1	4422786	4423196	+	411	77
gene-M8Y62_21355	CP097651.1	4424027	4425220	+	1194	176
gene-M8Y62_21360	CP097651.1	4425370	4426230	+	861	604
gene-M8Y62_21365	CP097651.1	4426255	4427049	+	795	614
gene-M8Y62_21370	CP097651.1	4427122	4427484	-	363	1084
gene-M8Y62_21375	CP097651.1	4427671	4430268	-	2598	11560
gene-M8Y62_21380	CP097651.1	4430700	4432307	+	1608	577
gene-M8Y62_21385	CP097651.1	4432319	4433125	+	807	257
gene-M8Y62_21390	CP097651.1	4433172	4433456	-	285	300
gene-M8Y62_21395	CP097651.1	4433621	4435045	-	1425	8479
gene-M8Y62_21400	CP097651.1	4435252	4437150	-	1899	4012
gene-M8Y62_21405	CP097651.1	4437165	4439828	-	2664	4864
gene-M8Y62_21410	CP097651.1	4439965	4440744	-	780	1048
gene-M8Y62_21415	CP097651.1	4441388	4442758	+	1371	534
gene-M8Y62_21420	CP097651.1	4442943	4444349	+	1407	120
gene-M8Y62_21425	CP097651.1	4444349	4445299	+	951	257
gene-M8Y62_21430	CP097651.1	4445535	4446389	-	855	835
gene-M8Y62_21435	CP097651.1	4446386	4446949	-	564	1027
gene-M8Y62_21440	CP097651.1	4447083	4447976	+	894	538
gene-M8Y62_21445	CP097651.1	4448158	4448589	+	432	9
gene-M8Y62_21450	CP097651.1	4448600	4449985	+	1386	39
gene-M8Y62_21455	CP097651.1	4449975	4451180	+	1206	96
gene-M8Y62_21460	CP097651.1	4451217	4452260	-	1044	856
gene-M8Y62_21465	CP097651.1	4452604	4453224	+	621	861
gene-M8Y62_21470	CP097651.1	4453224	4453967	+	744	334
gene-M8Y62_21475	CP097651.1	4453977	4454171	+	195	95
gene-M8Y62_21480	CP097651.1	4454224	4454616	-	393	302
gene-M8Y62_21485	CP097651.1	4454675	4457380	-	2706	15267
gene-M8Y62_21490	CP097651.1	4457443	4457940	-	498	1072
gene-M8Y62_21495	CP097651.1	4458263	4459180	-	918	33243
gene-M8Y62_21500	CP097651.1	4459281	4460432	-	1152	14023
gene-M8Y62_21505	CP097651.1	4460495	4461757	-	1263	8596
gene-M8Y62_21510	CP097651.1	4461754	4462584	-	831	3904
gene-M8Y62_21515	CP097651.1	4462586	4463506	-	921	3773
gene-M8Y62_21520	CP097651.1	4463499	4464974	-	1476	5181
gene-M8Y62_21525	CP097651.1	4465022	4466092	-	1071	4736
gene-M8Y62_21530	CP097651.1	4466089	4467363	-	1275	4106
gene-M8Y62_21535	CP097651.1	4467363	4468679	-	1317	2859
gene-M8Y62_21540	CP097651.1	4468682	4469764	-	1083	3626
gene-M8Y62_21545	CP097651.1	4469758	4471116	-	1359	3440
gene-M8Y62_21550	CP097651.1	4471113	4472600	-	1488	4664
gene-M8Y62_21555	CP097651.1	4472587	4474353	-	1767	7376
gene-M8Y62_21560	CP097651.1	4474369	4474734	-	366	611
gene-M8Y62_21565	CP097651.1	4474731	4475672	-	942	4626
gene-M8Y62_21570	CP097651.1	4475675	4476133	-	459	6629
gene-M8Y62_21575	CP097651.1	4476774	4477778	-	1005	3905
gene-M8Y62_21580	CP097651.1	4477959	4478450	-	492	922
gene-M8Y62_21585	CP097651.1	4478453	4480177	-	1725	572
gene-M8Y62_21590	CP097651.1	4480572	4481540	-	969	25
gene-M8Y62_21595	CP097651.1	4482154	4482240	+	87	10
gene-M8Y62_21600	CP097651.1	4482336	4483907	+	1572	399
gene-M8Y62_21605	CP097651.1	4483907	4484998	+	1092	374
gene-M8Y62_21610	CP097651.1	4485001	4486401	+	1401	378
gene-M8Y62_21615	CP097651.1	4486412	4487017	+	606	198
gene-M8Y62_21620	CP097651.1	4487413	4489446	+	2034	78
gene-M8Y62_21625	CP097651.1	4489458	4490321	+	864	12
gene-M8Y62_21630	CP097651.1	4490332	4491546	+	1215	146
gene-M8Y62_21635	CP097651.1	4491577	4492332	+	756	286
gene-M8Y62_21640	CP097651.1	4492370	4493266	-	897	446
gene-M8Y62_21645	CP097651.1	4493498	4494808	+	1311	48
gene-M8Y62_21650	CP097651.1	4494842	4496026	-	1185	351
gene-M8Y62_21655	CP097651.1	4496294	4496446	-	153	804
gene-M8Y62_21660	CP097651.1	4496534	4498189	+	1656	1142
gene-M8Y62_21665	CP097651.1	4498479	4499462	+	984	477
gene-M8Y62_21670	CP097651.1	4499438	4501048	+	1611	262
gene-M8Y62_21675	CP097651.1	4501032	4501733	+	702	54
gene-M8Y62_21680	CP097651.1	4501720	4502487	-	768	820
gene-M8Y62_21685	CP097651.1	4502616	4503461	-	846	734
gene-M8Y62_21690	CP097651.1	4503799	4505508	+	1710	131
gene-M8Y62_21695	CP097651.1	4505519	4507021	+	1503	243
gene-M8Y62_21700	CP097651.1	4507159	4507854	+	696	92
gene-M8Y62_21705	CP097651.1	4508030	4510387	+	2358	2984
gene-M8Y62_21710	CP097651.1	4510575	4513481	+	2907	2194
gene-M8Y62_21715	CP097651.1	4513494	4514153	+	660	339
gene-M8Y62_21720	CP097651.1	4514228	4514767	-	540	403
gene-M8Y62_21725	CP097651.1	4514947	4516311	-	1365	987
gene-M8Y62_21730	CP097651.1	4516636	4518261	+	1626	559
gene-M8Y62_21735	CP097651.1	4518251	4518949	+	699	105
gene-M8Y62_21740	CP097651.1	4518982	4519809	-	828	893
gene-M8Y62_21745	CP097651.1	4520053	4522401	+	2349	6509
gene-M8Y62_21750	CP097651.1	4522456	4523742	+	1287	7150
gene-M8Y62_21755	CP097651.1	4523748	4524737	+	990	1050
gene-M8Y62_21760	CP097651.1	4524734	4525555	+	822	2658
gene-M8Y62_21765	CP097651.1	4525558	4525935	+	378	835
gene-M8Y62_21770	CP097651.1	4525940	4526788	+	849	1378
gene-M8Y62_21775	CP097651.1	4527215	4527694	-	480	520
gene-M8Y62_21780	CP097651.1	4527868	4529733	-	1866	362
gene-M8Y62_21785	CP097651.1	4529726	4530259	-	534	502
gene-M8Y62_21790	CP097651.1	4530391	4530624	-	234	1184
gene-M8Y62_21795	CP097651.1	4530794	4534018	-	3225	1004
gene-M8Y62_21800	CP097651.1	4534036	4535184	-	1149	300
gene-M8Y62_21805	CP097651.1	4535642	4536463	-	822	899
gene-M8Y62_21810	CP097651.1	4536758	4537387	-	630	424
gene-M8Y62_21815	CP097651.1	4537480	4538409	+	930	490
gene-M8Y62_21820	CP097651.1	4538357	4538722	-	366	407
gene-M8Y62_21825	CP097651.1	4538753	4539667	-	915	857
gene-M8Y62_21830	CP097651.1	4539734	4540684	-	951	1508
gene-M8Y62_21835	CP097651.1	4540686	4541135	-	450	1160
gene-M8Y62_21840	CP097651.1	4541251	4541751	-	501	1095
gene-M8Y62_21845	CP097651.1	4541751	4544567	-	2817	6725
gene-M8Y62_21850	CP097651.1	4544611	4545549	-	939	2271
gene-M8Y62_21855	CP097651.1	4545879	4546142	+	264	4542
gene-M8Y62_21860	CP097651.1	4546262	4547158	-	897	7129
gene-M8Y62_21865	CP097651.1	4547213	4548388	-	1176	14647
gene-M8Y62_21870	CP097651.1	4548566	4549699	-	1134	775
gene-M8Y62_21875	CP097651.1	4549787	4551703	-	1917	2919
gene-M8Y62_21880	CP097651.1	4552089	4552493	+	405	46
gene-M8Y62_21885	CP097651.1	4552521	4553270	+	750	51
gene-M8Y62_21890	CP097651.1	4553359	4553925	+	567	203
gene-M8Y62_21895	CP097651.1	4553988	4555292	-	1305	517
gene-M8Y62_21900	CP097651.1	4555412	4555999	-	588	1508
gene-M8Y62_21905	CP097651.1	4556099	4557052	-	954	4399
gene-M8Y62_21910	CP097651.1	4557255	4558685	+	1431	746
gene-M8Y62_21915	CP097651.1	4558763	4559536	+	774	246
gene-M8Y62_21920	CP097651.1	4559605	4559982	-	378	15
gene-M8Y62_21925	CP097651.1	4560297	4561577	-	1281	1068
gene-M8Y62_21930	CP097651.1	4561581	4562510	-	930	1036
gene-M8Y62_21935	CP097651.1	4562512	4564974	-	2463	2133
gene-M8Y62_21940	CP097651.1	4565056	4565124	-	69	491
gene-M8Y62_21945	CP097651.1	4565337	4566023	-	687	481
gene-M8Y62_21950	CP097651.1	4566420	4566560	-	141	5376
gene-M8Y62_21955	CP097651.1	4566656	4567372	+	717	7025
gene-M8Y62_21960	CP097651.1	4567435	4568793	-	1359	308
gene-M8Y62_21965	CP097651.1	4568854	4570278	-	1425	582
gene-M8Y62_21970	CP097651.1	4570278	4570967	-	690	342
gene-M8Y62_21975	CP097651.1	4570980	4571453	-	474	732
gene-M8Y62_21980	CP097651.1	4571663	4572532	+	870	1616
gene-M8Y62_21985	CP097651.1	4572529	4573176	-	648	1269
gene-M8Y62_21990	CP097651.1	4573290	4573805	+	516	879
gene-M8Y62_21995	CP097651.1	4573792	4574121	-	330	224
gene-M8Y62_22000	CP097651.1	4574210	4576147	-	1938	2801
gene-M8Y62_22005	CP097651.1	4576376	4578043	+	1668	3131
gene-M8Y62_22010	CP097651.1	4578137	4579369	-	1233	815
gene-M8Y62_22015	CP097651.1	4579391	4580773	-	1383	603
gene-M8Y62_22020	CP097651.1	4580783	4581754	-	972	482
gene-M8Y62_22025	CP097651.1	4581859	4582506	+	648	603
gene-M8Y62_22030	CP097651.1	4582506	4583522	+	1017	811
gene-M8Y62_22035	CP097651.1	4583603	4584322	-	720	5483
gene-M8Y62_22040	CP097651.1	4584425	4585648	-	1224	11861
gene-M8Y62_22045	CP097651.1	4585701	4587023	-	1323	3138
gene-M8Y62_22050	CP097651.1	4587137	4587916	-	780	3015
gene-M8Y62_22055	CP097651.1	4588333	4589610	-	1278	2466
gene-M8Y62_22060	CP097651.1	4589741	4590535	-	795	224
gene-M8Y62_22065	CP097651.1	4590532	4591605	-	1074	895
gene-M8Y62_22070	CP097651.1	4591759	4591920	-	162	2659
gene-M8Y62_22075	CP097651.1	4592050	4592670	-	621	5921
gene-M8Y62_22080	CP097651.1	4592890	4594479	-	1590	3709
gene-M8Y62_22085	CP097651.1	4594570	4595247	-	678	311
gene-M8Y62_22090	CP097651.1	4595262	4595708	-	447	284
gene-M8Y62_22095	CP097651.1	4595677	4596090	-	414	338
gene-M8Y62_22100	CP097651.1	4596193	4597221	+	1029	1109
gene-M8Y62_22105	CP097651.1	4597393	4597479	+	87	140
gene-M8Y62_22110	CP097651.1	4597508	4597594	+	87	70
gene-M8Y62_22115	CP097651.1	4597626	4597712	+	87	19
gene-M8Y62_22120	CP097651.1	4597734	4597973	-	240	237
gene-M8Y62_22125	CP097651.1	4598044	4598214	+	171	18
gene-M8Y62_22130	CP097651.1	4598238	4599284	+	1047	338
gene-M8Y62_22135	CP097651.1	4599391	4600179	+	789	770
gene-M8Y62_22140	CP097651.1	4600229	4601572	-	1344	959
gene-M8Y62_22145	CP097651.1	4601910	4602368	+	459	127
gene-M8Y62_22150	CP097651.1	4602374	4603048	-	675	48
gene-M8Y62_22155	CP097651.1	4603009	4603731	-	723	22
gene-M8Y62_22160	CP097651.1	4603997	4604878	-	882	44
gene-M8Y62_22165	CP097651.1	4604895	4606079	-	1185	218
gene-M8Y62_22170	CP097651.1	4606359	4607135	+	777	392
gene-M8Y62_22175	CP097651.1	4607126	4607599	+	474	259
gene-M8Y62_22180	CP097651.1	4607702	4608241	+	540	894
gene-M8Y62_22185	CP097651.1	4608244	4608981	+	738	942
gene-M8Y62_22190	CP097651.1	4609047	4609538	+	492	844
gene-M8Y62_22195	CP097651.1	4609795	4612086	+	2292	2325
gene-M8Y62_22200	CP097651.1	4612141	4613085	-	945	3761
gene-M8Y62_22205	CP097651.1	4613219	4614229	-	1011	21161
gene-M8Y62_22210	CP097651.1	4614247	4615308	-	1062	12138
gene-M8Y62_22215	CP097651.1	4615321	4616172	-	852	16679
gene-M8Y62_22220	CP097651.1	4616150	4616929	-	780	6977
gene-M8Y62_22225	CP097651.1	4616946	4617416	-	471	4858
gene-M8Y62_22230	CP097651.1	4617431	4617853	-	423	3162
gene-M8Y62_22235	CP097651.1	4617954	4620719	-	2766	1722
gene-M8Y62_22240	CP097651.1	4620820	4621650	-	831	94
gene-M8Y62_22245	CP097651.1	4621683	4622216	+	534	458
gene-M8Y62_22250	CP097651.1	4622286	4623149	+	864	219
gene-M8Y62_22255	CP097651.1	4623146	4623745	-	600	31
gene-M8Y62_22260	CP097651.1	4623732	4624604	-	873	26
gene-M8Y62_22265	CP097651.1	4624614	4626107	-	1494	45
gene-M8Y62_22270	CP097651.1	4626293	4626685	-	393	235
gene-M8Y62_22275	CP097651.1	4626696	4628135	-	1440	174
gene-M8Y62_22280	CP097651.1	4628113	4628292	+	180	4
gene-M8Y62_22285	CP097651.1	4628336	4629556	+	1221	69
gene-M8Y62_22290	CP097651.1	4629586	4630602	-	1017	328
gene-M8Y62_22300	CP097651.1	4631169	4631609	-	441	440
gene-M8Y62_22310	CP097651.1	4631897	4632529	+	633	18
gene-M8Y62_22315	CP097651.1	4632526	4633290	+	765	18
gene-M8Y62_22320	CP097651.1	4633287	4634753	+	1467	38
gene-M8Y62_22325	CP097651.1	4634755	4635612	+	858	22
gene-M8Y62_22330	CP097651.1	4635622	4636002	+	381	11
gene-M8Y62_22335	CP097651.1	4636111	4636914	+	804	31
gene-M8Y62_22340	CP097651.1	4636925	4637722	+	798	29
gene-M8Y62_22345	CP097651.1	4637744	4639102	+	1359	34
gene-M8Y62_22350	CP097651.1	4639112	4640002	+	891	35
gene-M8Y62_22355	CP097651.1	4640228	4641790	+	1563	79
gene-M8Y62_22360	CP097651.1	4641810	4642322	+	513	78
gene-M8Y62_22365	CP097651.1	4642397	4643107	-	711	193
gene-M8Y62_22370	CP097651.1	4643235	4643858	-	624	183
gene-M8Y62_22375	CP097651.1	4644243	4646393	+	2151	1846
gene-M8Y62_22380	CP097651.1	4646503	4646706	+	204	85
gene-M8Y62_22385	CP097651.1	4646718	4647674	+	957	425
gene-M8Y62_22390	CP097651.1	4648066	4648611	+	546	746
gene-M8Y62_22395	CP097651.1	4648709	4650079	-	1371	1967
gene-M8Y62_22400	CP097651.1	4650238	4651176	-	939	183
gene-M8Y62_22405	CP097651.1	4651392	4652207	+	816	168
gene-M8Y62_22410	CP097651.1	4652255	4652917	+	663	39
gene-M8Y62_22415	CP097651.1	4652910	4654202	+	1293	214
gene-M8Y62_22420	CP097651.1	4654256	4655497	+	1242	242
gene-M8Y62_22425	CP097651.1	4655523	4655762	+	240	64
gene-M8Y62_22430	CP097651.1	4655860	4657011	+	1152	2362
gene-M8Y62_22435	CP097651.1	4657021	4657788	+	768	749
gene-M8Y62_22440	CP097651.1	4657785	4658039	+	255	123
gene-M8Y62_22445	CP097651.1	4658036	4659100	-	1065	568
gene-M8Y62_22450	CP097651.1	4659090	4660157	-	1068	99
gene-M8Y62_22455	CP097651.1	4660164	4660628	-	465	68
gene-M8Y62_22460	CP097651.1	4660793	4660957	-	165	163
gene-M8Y62_22465	CP097651.1	4661135	4662547	+	1413	217
gene-M8Y62_22470	CP097651.1	4662619	4663038	-	420	35
gene-M8Y62_22475	CP097651.1	4663032	4663940	-	909	46
gene-M8Y62_22480	CP097651.1	4664027	4664809	+	783	268
gene-M8Y62_22485	CP097651.1	4664846	4665802	-	957	104
gene-M8Y62_22490	CP097651.1	4665799	4666770	-	972	131
gene-M8Y62_22495	CP097651.1	4666763	4668247	-	1485	256
gene-M8Y62_22500	CP097651.1	4668298	4669281	-	984	376
gene-M8Y62_22505	CP097651.1	4669786	4670793	+	1008	672
gene-M8Y62_22510	CP097651.1	4671100	4672167	+	1068	947
gene-M8Y62_22515	CP097651.1	4672164	4674908	+	2745	1659
gene-M8Y62_22520	CP097651.1	4674908	4676032	+	1125	643
gene-M8Y62_22525	CP097651.1	4676073	4676390	-	318	623
gene-M8Y62_22530	CP097651.1	4676995	4677110	-	116	56
gene-M8Y62_22535	CP097651.1	4677211	4680110	-	2900	22143
gene-M8Y62_22540	CP097651.1	4680293	4680368	-	76	213
gene-M8Y62_22545	CP097651.1	4680454	4681991	-	1538	14128
gene-M8Y62_22550	CP097651.1	4682583	4683704	+	1122	1708
gene-M8Y62_22555	CP097651.1	4683752	4684285	-	534	439
gene-M8Y62_22560	CP097651.1	4684296	4684562	-	267	95
gene-M8Y62_22565	CP097651.1	4684665	4686098	-	1434	328
gene-M8Y62_22570	CP097651.1	4686088	4686771	-	684	655
gene-M8Y62_22575	CP097651.1	4686943	4688328	+	1386	37
gene-M8Y62_22580	CP097651.1	4688346	4688690	+	345	9
gene-M8Y62_22585	CP097651.1	4688736	4689998	+	1263	35
gene-M8Y62_22590	CP097651.1	4690010	4693159	+	3150	264
gene-M8Y62_22595	CP097651.1	4693232	4693579	+	348	78
gene-M8Y62_22600	CP097651.1	4693589	4694122	-	534	365
gene-M8Y62_22605	CP097651.1	4694239	4694967	+	729	1680
gene-M8Y62_22610	CP097651.1	4695200	4695634	+	435	5804
gene-M8Y62_22615	CP097651.1	4695631	4696350	+	720	3055
gene-M8Y62_22620	CP097651.1	4696347	4697606	+	1260	5069
gene-M8Y62_22625	CP097651.1	4697608	4698330	+	723	1221
gene-M8Y62_22630	CP097651.1	4698327	4699547	+	1221	2248
gene-M8Y62_22635	CP097651.1	4699544	4700029	+	486	260
gene-M8Y62_22640	CP097651.1	4700026	4700550	+	525	332
gene-M8Y62_22645	CP097651.1	4700547	4701098	+	552	600
gene-M8Y62_22650	CP097651.1	4701095	4702054	+	960	1348
gene-M8Y62_22660	CP097651.1	4703806	4705188	-	1383	74
gene-M8Y62_22665	CP097651.1	4705460	4706779	-	1320	20
gene-M8Y62_22670	CP097651.1	4707206	4708645	+	1440	62
gene-M8Y62_22675	CP097651.1	4708704	4710383	+	1680	233
gene-M8Y62_22680	CP097651.1	4710466	4711104	-	639	100
gene-M8Y62_22690	CP097651.1	4712156	4712965	-	810	494
gene-M8Y62_22695	CP097651.1	4713063	4715285	+	2223	3965
gene-M8Y62_22705	CP097651.1	4717180	4718307	+	1128	184
gene-M8Y62_22710	CP097651.1	4718327	4718560	+	234	116
gene-M8Y62_22730	CP097651.1	4719576	4720337	-	762	74
gene-M8Y62_22735	CP097651.1	4720330	4722201	-	1872	949
gene-M8Y62_22740	CP097651.1	4722204	4726202	-	3999	3839
gene-M8Y62_22745	CP097651.1	4726253	4730284	-	4032	4476
gene-M8Y62_22750	CP097651.1	4730281	4733421	-	3141	2091
gene-M8Y62_22755	CP097651.1	4733469	4734521	-	1053	1696
gene-M8Y62_22760	CP097651.1	4734984	4735763	-	780	432
gene-M8Y62_22765	CP097651.1	4735924	4736814	+	891	28
gene-M8Y62_22770	CP097651.1	4736953	4737147	+	195	4
gene-M8Y62_22775	CP097651.1	4737164	4738414	+	1251	50
gene-M8Y62_22780	CP097651.1	4738398	4738955	+	558	4
gene-M8Y62_22785	CP097651.1	4738945	4739817	+	873	38
gene-M8Y62_22790	CP097651.1	4739977	4740588	+	612	8
gene-M8Y62_22795	CP097651.1	4740578	4741003	+	426	14
gene-M8Y62_22800	CP097651.1	4741195	4743021	+	1827	49
gene-M8Y62_22805	CP097651.1	4743069	4743539	-	471	909
gene-M8Y62_22810	CP097651.1	4743926	4744369	+	444	10
gene-M8Y62_22815	CP097651.1	4744440	4744823	+	384	16
gene-M8Y62_22820	CP097651.1	4744935	4745594	+	660	18
gene-M8Y62_22825	CP097651.1	4745598	4746272	+	675	2
gene-M8Y62_22830	CP097651.1	4746251	4746769	+	519	5
gene-M8Y62_22835	CP097651.1	4746766	4748784	+	2019	40
gene-M8Y62_22840	CP097651.1	4748781	4749413	+	633	231
gene-M8Y62_22845	CP097651.1	4750016	4754971	+	4956	84877
gene-M8Y62_22850	CP097651.1	4754964	4756550	+	1587	16777
gene-M8Y62_22860	CP097651.1	4757211	4757444	+	234	61
gene-M8Y62_22865	CP097651.1	4757454	4757771	+	318	30
gene-M8Y62_22870	CP097651.1	4757773	4758126	+	354	23
gene-M8Y62_22875	CP097651.1	4758123	4758782	+	660	58
gene-M8Y62_22880	CP097651.1	4758779	4759546	+	768	71
gene-M8Y62_22885	CP097651.1	4759543	4760838	+	1296	60
gene-M8Y62_22890	CP097651.1	4760835	4761194	+	360	5
gene-M8Y62_22895	CP097651.1	4761191	4763821	+	2631	185
gene-M8Y62_22900	CP097651.1	4764309	4765586	+	1278	197
gene-M8Y62_22905	CP097651.1	4765784	4766011	-	228	79
gene-M8Y62_22910	CP097651.1	4766094	4766324	-	231	67
gene-M8Y62_22915	CP097651.1	4766428	4766703	+	276	92
gene-M8Y62_22920	CP097651.1	4766816	4767337	+	522	22
gene-M8Y62_22925	CP097651.1	4767334	4767708	+	375	10
gene-M8Y62_22930	CP097651.1	4767705	4768685	+	981	45
gene-M8Y62_22935	CP097651.1	4768696	4769712	+	1017	100
gene-M8Y62_22940	CP097651.1	4769793	4770833	-	1041	96
gene-M8Y62_22945	CP097651.1	4770892	4771845	-	954	65
gene-M8Y62_22955	CP097651.1	4774345	4775025	-	681	49
gene-M8Y62_22960	CP097651.1	4775129	4775641	-	513	57
gene-M8Y62_22965	CP097651.1	4776010	4776600	-	591	236
gene-M8Y62_22970	CP097651.1	4776812	4777744	+	933	90
gene-M8Y62_22975	CP097651.1	4777756	4779099	+	1344	67
gene-M8Y62_22980	CP097651.1	4779114	4780616	+	1503	21
gene-M8Y62_22985	CP097651.1	4780705	4781367	-	663	15
gene-M8Y62_22990	CP097651.1	4781693	4781983	+	291	13
gene-M8Y62_22995	CP097651.1	4782048	4782953	+	906	19
gene-M8Y62_23000	CP097651.1	4783019	4783390	+	372	52
gene-M8Y62_23005	CP097651.1	4783424	4784131	-	708	200
gene-M8Y62_23010	CP097651.1	4784118	4784819	-	702	2663
gene-M8Y62_23015	CP097651.1	4785053	4786645	+	1593	106
gene-M8Y62_23020	CP097651.1	4786789	4787055	-	267	104
gene-M8Y62_23030	CP097651.1	4788499	4789485	+	987	48
gene-M8Y62_23035	CP097651.1	4789906	4790937	+	1032	71
gene-M8Y62_23040	CP097651.1	4790937	4791926	+	990	52
gene-M8Y62_23045	CP097651.1	4791923	4793596	+	1674	30
gene-M8Y62_23050	CP097651.1	4794520	4795953	-	1434	95
gene-M8Y62_23055	CP097651.1	4796394	4798076	-	1683	206
gene-M8Y62_23060	CP097651.1	4798297	4798381	-	85	31
gene-M8Y62_23065	CP097651.1	4798971	4799651	+	681	29
gene-M8Y62_23070	CP097651.1	4799648	4801117	+	1470	30
gene-M8Y62_23075	CP097651.1	4801229	4802248	+	1020	487
gene-M8Y62_23080	CP097651.1	4802379	4803263	+	885	19
gene-M8Y62_23085	CP097651.1	4803253	4804140	+	888	14
gene-M8Y62_23090	CP097651.1	4804151	4804975	+	825	4
gene-M8Y62_23095	CP097651.1	4804981	4806051	+	1071	25
gene-M8Y62_23100	CP097651.1	4806191	4807501	+	1311	150
gene-M8Y62_23105	CP097651.1	4807645	4808544	-	900	2718
gene-M8Y62_23110	CP097651.1	4808568	4809452	-	885	2933
gene-M8Y62_23115	CP097651.1	4809494	4810507	-	1014	2887
gene-M8Y62_23120	CP097651.1	4810554	4812494	-	1941	3030
gene-M8Y62_23125	CP097651.1	4813000	4814913	+	1914	13093
gene-M8Y62_23130	CP097651.1	4815065	4815922	+	858	3466
gene-M8Y62_23135	CP097651.1	4817750	4818559	-	810	1972
gene-M8Y62_23140	CP097651.1	4818578	4820083	-	1506	3690
gene-M8Y62_23145	CP097651.1	4820436	4821257	+	822	270
gene-M8Y62_23150	CP097651.1	4821356	4822858	+	1503	887
gene-M8Y62_23155	CP097651.1	4822907	4823989	-	1083	1732
gene-M8Y62_23160	CP097651.1	4823989	4825086	-	1098	2639
gene-M8Y62_23165	CP097651.1	4825476	4826987	+	1512	2092
gene-M8Y62_23170	CP097651.1	4827107	4827550	+	444	225
gene-M8Y62_23175	CP097651.1	4827550	4830405	+	2856	5773
gene-M8Y62_23180	CP097651.1	4830526	4831029	+	504	336
